Date,bitcoin_Price,bitcoin_Open,bitcoin_High,bitcoin_Low,brent-daily_Price,dubai-crude_Price,dubai-crude_Open,dubai-crude_High,dubai-crude_Low,Gold-Price_Price,Gold-Price_Open,Gold-Price_High,Gold-Price_Low,wti-daily_Price
2020-12-14,19158.90492547,19144.49245994,19305.10044332,19012.70940762,50.27,49.46,49.46,49.46,49.46,48916.0,49255.0,49255.0,48659.0,47.02
2020-12-15,19302.424983935,19246.91998427,19525.0075905,19079.84237737,50.77,49.81,49.81,49.81,49.81,49416.0,48989.0,49522.0,48984.0,47.58
2020-12-16,20378.61258714,19418.81840055,21458.90789704,19298.31727724,50.83,49.96,49.96,49.96,49.96,49544.0,49500.0,49784.0,49422.0,47.86
2020-12-17,22438.668317465,21308.35140371,23642.66010576,21234.67652917,51.2,50.08,50.08,50.08,50.08,50263.0,49649.0,50425.0,49649.0,48.34
2020-12-18,22819.206712835003,22806.79637266,23238.60062331,22399.81280236,52.17,50.34,50.34,50.34,50.34,50100.0,50110.0,50283.0,49885.0,49.04
2020-12-19,23456.16376956,23132.86511797,24085.85537123,22826.47216789,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2020-12-20,23678.685458745,23861.7657379,24209.65988828,23147.71102921,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2020-12-21,23109.675186425,23474.45540815,24059.98230987,22159.36806298,50.61,49.86,49.86,49.86,49.86,50146.0,50199.0,50716.0,49465.0,47.79
2020-12-22,23110.253766595,22794.03960022,23789.90284154,22430.60469165,49.88,49.57,49.57,49.57,49.57,49768.0,50224.0,50287.0,49667.0,47.02
2020-12-23,23413.567646145,23781.97438638,24024.48959027,22802.64570202,51.05,49.81,49.81,49.81,49.81,49909.0,49771.0,50020.0,49466.0,47.94
2020-12-24,23272.96767629,23240.20362271,23768.3385448,22777.59680778,50.88,49.84,49.84,49.84,49.84,49787.0,50021.0,50049.0,49630.0,48.18
2020-12-25,24086.887914305,23733.56954677,24710.10155607,23463.67427254,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2020-12-26,25620.38018765,24677.01605649,26718.07089319,24522.68948211,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2020-12-27,27105.804893605,26439.37328852,28288.84002225,25922.76976496,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2020-12-28,26798.37599787,26280.82141511,27389.11206428,26207.63993146,50.88,49.77,49.77,49.77,49.77,49761.0,49900.0,50318.0,49711.0,47.5
2020-12-29,26679.009079565,27081.80972919,27370.7200843,25987.29807483,50.44,49.78,49.78,49.78,49.78,49722.0,49820.0,49899.0,49600.0,47.85
2020-12-30,28148.914856535,27360.08970906,28937.74000401,27360.08970906,50.74,49.82,49.82,49.82,49.82,49881.0,49840.0,49950.0,49599.0,48.24
2020-12-31,28723.43434075,28841.57375811,29244.87668786,28201.99199364,51.22,49.81,49.81,49.81,49.81,50081.0,49940.0,50139.0,49778.0,48.35
2021-01-01,29202.105981925,28994.00891641,29600.6269503,28803.58501355,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,50081.0,50123.0,50202.0,50003.0,53.14956150341686
2021-01-02,31123.15000515,29376.45583414,33155.11881942,29091.18119088,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2021-01-03,33330.43690674,32129.4073556,34608.55673797,32052.31707551,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2021-01-04,31081.486919555,32810.94764381,33440.21856853,28722.75527058,50.37,50.61,50.61,50.61,50.61,51349.0,50715.0,51493.0,50654.0,47.47
2021-01-05,32329.38866535,31977.04113228,34437.5905918,30221.1867389,53.16,52.84,52.84,52.84,52.84,51456.0,51334.0,51549.0,51202.0,49.78
2021-01-06,35196.86615508,34013.614533,36879.69856854,33514.03374162,53.8,53.63,53.63,53.63,53.63,50545.0,51564.0,51857.0,50468.0,50.45
2021-01-07,38335.778859065,36833.87435728,40180.3679073,36491.18981083,53.7,53.78,53.78,53.78,53.78,50918.0,50632.0,51045.0,50632.0,50.63
2021-01-08,39392.68767358,39381.76584266,41946.73935079,36838.63599637,55.51,55.06,55.06,55.06,55.06,49035.0,50818.0,50824.0,48855.0,52.14
2021-01-09,40208.61345632,40788.64052286,41436.35000639,38980.87690625,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2021-01-10,38702.409077150005,40254.21779758,41420.19103255,35984.62712175,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2021-01-11,34448.064136235,38346.52950301,38346.52950301,30549.59876946,54.84,54.78,54.78,54.78,54.78,49386.0,48835.0,49435.0,48578.0,52.15
2021-01-12,34633.251797885,35516.36114084,36568.52697414,32697.97662163,55.98,55.37,55.37,55.37,55.37,49098.0,49333.0,49620.0,49000.0,53.08
2021-01-13,35092.3141348,33915.11958124,37599.96059774,32584.66767186,55.52,54.96,54.96,54.96,54.96,49354.0,49248.0,49497.0,49210.0,52.81
2021-01-14,38417.484243855,37325.10763475,39966.40524241,36868.5632453,55.76,55.17,55.17,55.17,55.17,49238.0,49321.0,49321.0,48807.0,53.47
2021-01-15,37118.65046641,39156.7080858,39577.71118833,34659.58974449,54.8,54.53,54.53,54.53,54.53,48745.0,49277.0,49328.0,48600.0,52.25
2021-01-16,36748.9614478,36821.64873201,37864.36887891,35633.55401669,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2021-01-17,35395.83603077,36163.64923243,36722.34987621,34069.32218533,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2021-01-18,36091.564927165,35792.23666766,37299.28580604,34883.84404829,54.21,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,48918.0,48701.0,49000.0,48588.0,53.14956150341686
2021-01-19,36912.849126165005,36642.23272357,37755.89185872,36069.80639361,55.38,54.89,54.89,54.89,54.89,49011.0,48918.0,49082.0,48775.0,52.87
2021-01-20,34974.40225169,36050.11269824,36378.32670045,33570.47780293,55.66,54.97,54.97,54.97,54.97,49528.0,49097.0,49614.0,48836.0,53.16
2021-01-21,32901.71456814,35549.39740902,35552.67949732,30250.74963896,55.68,54.95,54.95,54.95,54.95,49418.0,49600.0,49743.0,49315.0,53.0
2021-01-22,31382.61215557,30817.62519242,33811.85156014,28953.372751,55.22,54.76,54.76,54.76,54.76,49131.0,49397.0,49397.0,48711.0,52.28
2021-01-23,32427.06892691,32985.75691326,33360.97818593,31493.15966789,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2021-01-24,32025.347355985003,32064.37631516,32944.00894195,31106.68577002,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2021-01-25,33445.26547203,32285.79891345,34802.74297839,32087.78796567,55.44,54.87,54.87,54.87,54.87,49144.0,49137.0,49321.0,48936.0,52.78
2021-01-26,31912.407777955,32358.6131737,32794.5495902,31030.26596571,55.26,54.82,54.82,54.82,54.82,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,52.61
2021-01-27,30965.58472944,32564.03024112,32564.03024112,29367.13921776,55.07,54.81,54.81,54.81,54.81,48879.0,48919.0,48985.0,48554.0,52.81
2021-01-28,31940.758911995,30441.0418168,33858.31099229,30023.2068317,54.87,54.76,54.76,54.76,54.76,48672.0,48699.0,49248.0,48568.0,52.26
2021-01-29,35235.537575735,34318.6716924,38406.26096472,32064.81418675,55.25,54.77,54.77,54.77,54.77,49111.0,48672.0,49490.0,48672.0,52.16
2021-01-30,33887.447607565,34295.9350435,34834.70830094,32940.18691419,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2021-01-31,33279.253749875,34270.87759214,34288.33147504,32270.17602471,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2021-02-01,33511.22079575,33114.57724298,34638.21348502,32384.22810648,56.42,55.66,55.66,55.66,55.66,48424.0,49298.0,49438.0,47425.0,53.55
2021-02-02,34693.050408105,33533.20067102,35896.88214463,33489.21867158,57.62,56.71,56.71,56.71,56.71,47752.0,48344.0,48344.0,47531.0,54.77
2021-02-03,36462.08531018,35510.82121346,37480.18789413,35443.98272623,58.61,57.69,57.69,57.69,57.69,47703.0,47890.0,47925.0,47639.0,55.67
2021-02-04,37454.83759226,37475.10402915,38592.17637724,36317.49880728,58.98,57.97,57.97,57.97,57.97,46695.0,47050.0,47575.0,46501.0,56.19
2021-02-05,37442.33474107,36931.54564785,38225.90594551,36658.76353663,59.48,58.4,58.4,58.4,58.4,46978.0,46602.0,47100.0,46601.0,56.8
2021-02-06,39492.46762152,38138.38833975,40846.54690329,38138.38833975,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2021-02-07,38533.994688295,39250.1905137,39621.8354917,37446.15388489,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2021-02-08,42140.127121855,38886.82728995,46203.93143652,38076.32280719,60.17,59.36,59.36,59.36,59.36,47726.0,47147.0,47828.0,47064.0,57.95
2021-02-09,46585.34200337,46184.99146609,48003.72396182,45166.96004492,60.74,59.63,59.63,59.63,59.63,47818.0,47850.0,48061.0,47651.0,58.34
2021-02-10,45513.360398595,46469.76120204,47145.56819859,43881.1525986,61.17,59.69,59.69,59.69,59.69,47863.0,47930.0,48136.0,47711.0,58.69
2021-02-11,46325.614737805,44898.71161149,48463.46712511,44187.7623505,61.09,59.56,59.56,59.56,59.56,47377.0,47742.0,47950.0,47333.0,58.22
2021-02-12,47585.355808975,47877.03437451,48745.73380014,46424.97781781,62.47,60.23,60.23,60.23,60.23,47169.0,47670.0,47670.0,47012.0,59.5
2021-02-13,47220.01346226,47491.20255503,48047.74459107,46392.28233345,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2021-02-14,48301.07522962,47114.50958649,49487.64087275,47114.50958649,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2021-02-15,47611.524351225,48696.53665993,48875.57161074,46347.47709171,63.58,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,47118.0,47200.0,47297.0,47064.0,53.14956150341686
2021-02-16,48771.20350359,47944.45800728,50341.10325246,47201.30375472,63.96,60.6,60.6,60.6,60.6,46777.0,47118.0,47325.0,46600.0,60.07
2021-02-17,50803.145726015,49207.27643233,52533.91431173,49072.3771403,65.02,60.89,60.89,60.89,60.89,46134.0,46700.0,46709.0,46088.0,61.09
2021-02-18,51744.93590121,52140.97271656,52474.10724863,51015.76455379,64.09,60.59,60.59,60.59,60.59,46046.0,46244.0,46379.0,45955.0,60.4
2021-02-19,53525.46313421,51675.98128513,56113.65054685,50937.27572157,62.84,60.2,60.2,60.2,60.2,46095.0,45970.0,46359.0,45805.0,59.12
2021-02-20,56065.893981825,55887.33571358,57505.22818745,54626.5597762,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2021-02-21,57001.590827565,56068.56824551,58330.57214185,55672.60951328,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2021-02-22,53250.47725684,57532.73886407,57533.38932549,48967.56518819,64.73,60.62,60.62,60.62,60.62,46782.0,46297.0,46840.0,46125.0,61.67
2021-02-23,49747.76001198,54204.92975578,54204.92975578,45290.59026818,65.16,60.63,60.63,60.63,60.63,46632.0,46890.0,46890.0,46430.0,61.66
2021-02-24,49251.817428325,48835.08766112,51290.13669492,47213.49816173,66.85,60.81,60.81,60.81,60.81,46369.0,46580.0,46715.0,46160.0,63.21
2021-02-25,49521.410000705,49709.08242476,51948.96698227,47093.85301914,66.69,60.84,60.84,60.84,60.84,46085.0,46321.0,46496.0,45976.0,63.43
2021-02-26,46412.813686815,47180.4640539,48370.78525976,44454.84211387,65.86,60.85,60.85,60.85,60.85,45569.0,45911.0,46516.0,45475.0,61.55
2021-02-27,46761.14793347501,46344.77223734,48253.27010115,45269.0257658,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2021-02-28,44979.024609775006,46194.01635186,46716.43099302,43241.61822653,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2021-03-01,47449.55420216,45159.50305253,49784.01528954,45115.09311478,64.56,62.28,62.28,62.28,62.28,45021.0,46187.0,46188.0,44910.0,60.54
2021-03-02,48678.17761476,49612.10703748,50127.50988383,47228.84534569,63.17,61.33,61.33,61.33,61.33,45224.0,44945.0,45431.0,44873.0,59.7
2021-03-03,50404.72814034,48415.8149783,52535.1357839,48274.32049678,64.7,62.55,62.55,62.55,62.55,44721.0,45267.0,45267.0,44472.0,61.33
2021-03-04,49696.01004948,50522.30503036,51735.09105293,47656.92904603,67.32,64.8,64.8,64.8,64.8,44581.0,44686.0,44686.0,44370.0,63.81
2021-03-05,47969.472901265,48527.03198074,49396.43086209,46542.51494044,69.95,66.89,66.89,66.89,66.89,44442.0,44279.0,44499.0,44188.0,66.08
2021-03-06,48202.37256366,48899.23078213,49147.21821972,47257.5269076,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2021-03-07,50151.523137575,48918.6802649,51384.36601025,48918.6802649,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2021-03-08,50910.061129525,51174.1169466,52314.06880137,49506.05345768,68.0,65.84,65.84,65.84,65.84,44233.0,44720.0,44775.0,44163.0,65.03
2021-03-09,53402.974561805,52272.96978194,54824.11781138,51981.83131223,67.03,65.37,65.37,65.37,65.37,44844.0,44299.0,44918.0,44280.0,64.02
2021-03-10,55274.57307222,54824.01119917,57258.25497592,53290.89116852,67.53,65.54,65.54,65.54,65.54,44774.0,44750.0,44920.0,44636.0,64.45
2021-03-11,56287.82789603,55963.18008858,58091.0627026,54484.59308946,69.34,66.65,66.65,66.65,66.65,44876.0,44950.0,45135.0,44785.0,66.02
2021-03-12,56686.634789135,57821.21874746,57996.61948977,55376.6500885,68.87,66.5,66.5,66.5,66.5,44737.0,44740.0,44779.0,44310.0,65.59
2021-03-13,58950.918197815,57343.37024739,61683.86401412,56217.97238151,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2021-03-14,60450.117686625,61221.13429704,61597.91839583,59302.31697742,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2021-03-15,57967.079037195,59267.4290492,60540.99271158,55393.16536281,68.78,66.38,66.38,66.38,66.38,44906.0,44860.0,45038.0,44763.0,65.36
2021-03-16,55194.10375764,55840.78651437,56833.17978025,53555.02773503,67.95,66.05,66.05,66.05,66.05,44820.0,44962.0,45071.0,44775.0,64.82
2021-03-17,56749.22175623,56825.82889756,58969.81634559,54528.62716687,67.73,65.77,65.77,65.77,65.77,44848.0,44902.0,45018.0,44750.0,64.55
2021-03-18,57184.914824535,58893.078058,60116.24964434,54253.58000473,62.11,63.9,63.9,63.9,63.9,44942.0,45000.0,45300.0,44625.0,59.95
2021-03-19,58071.038973045,57850.44063985,59498.37646021,56643.70148588,64.0,64.57,64.57,64.57,64.57,45008.0,44946.0,45125.0,44818.0,61.43
2021-03-20,59122.292169025,58332.26220538,60031.2869743,58213.29736375,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2021-03-21,57386.75689943,58309.91303265,58767.89678899,56005.61700987,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2021-03-22,56379.818337665,57517.89148833,58471.47864713,54288.1580282,63.89,64.71,64.71,64.71,64.71,44885.0,44922.0,45019.0,44632.0,61.48
2021-03-23,54728.06676039,54511.66203198,55985.44014058,53470.6933802,59.96,63.72,63.72,63.72,63.72,44636.0,44910.0,44984.0,44584.0,57.75
2021-03-24,54888.35816568,54710.48908407,57262.38293272,52514.33339864,63.7,64.5,64.5,64.5,64.5,44841.0,44786.0,44880.0,44679.0,61.12
2021-03-25,52124.477343365,52726.7455686,53392.38600133,50856.5686854,61.21,64.05,64.05,64.05,64.05,44726.0,44870.0,45025.0,44610.0,58.47
2021-03-26,53358.584391444994,51683.0100897,55137.31372578,51579.85505711,63.77,64.43,64.43,64.43,64.43,44629.0,44652.0,44759.0,44437.0,60.93
2021-03-27,55405.562862895,55137.56723702,56568.2160496,54242.90967619,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2021-03-28,55840.711981015,55974.94118696,56610.31196825,55071.11199378,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2021-03-29,56740.719085105,55947.8989665,58342.09641112,55139.34175909,64.06,64.42,64.42,64.42,64.42,43754.0,44474.0,44560.0,43621.0,61.49
2021-03-30,58349.38731804,57750.13284273,59447.22403098,57251.5506051,63.28,64.41,64.41,64.41,64.41,43941.0,43950.0,44200.0,43819.0,60.55
2021-03-31,58828.22296723,58930.27778393,59930.02716002,57726.41877444,63.52,64.41,64.41,64.41,64.41,44418.0,43899.0,44529.0,43735.0,59.19
2021-04-01,59045.67565142,58926.56414734,59586.0722493,58505.27905354,63.85,63.27,63.27,63.27,63.27,44957.0,44500.0,45002.0,44500.0,61.41
2021-04-02,59568.2338092,59098.87907036,60267.18765009,58869.27996831,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2021-04-03,58857.07881726,59397.40846193,60110.26846076,57603.88917376,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2021-04-04,58041.21178709,57604.83861776,58913.74779189,57168.67578229,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2021-04-05,58793.06146477,58760.87326121,59891.2969082,57694.82602134,56.899349411104886,60.71,60.71,60.71,60.71,44985.0,44918.0,45050.0,44805.0,58.73
2021-04-06,58563.193720865005,59171.93202224,59479.57855171,57646.80889002,61.47,60.96,60.96,60.96,60.96,45685.0,45257.0,45730.0,45250.0,59.34
2021-04-07,57167.58324676,58186.50853398,58731.14290107,55604.02359245,61.86,61.46,61.46,61.46,61.46,46128.0,45600.0,46180.0,45518.0,59.77
2021-04-08,57108.911210295,56099.91311078,58338.73822544,55879.08419515,62.09,61.47,61.47,61.47,61.47,46576.0,46041.0,46620.0,46015.0,59.61
2021-04-09,58372.45517909,58326.56361984,58937.04651601,57807.86384217,61.89,61.19,61.19,61.19,61.19,46344.0,46458.0,46674.0,46085.0,59.29
2021-04-10,59657.685821755,58253.77680886,61276.66536564,58038.70627787,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2021-04-11,60040.175472925,59846.23078558,60790.55531507,59289.79563078,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2021-04-12,60421.455336015,60175.94475711,61253.0369158,59589.87375623,62.38,61.3,61.3,61.3,61.3,46188.0,46333.0,46514.0,46162.0,59.7
2021-04-13,61806.11981512,59890.01779033,63742.28333718,59869.95629306,62.83,61.53,61.53,61.53,61.53,46674.0,46202.0,46750.0,46125.0,60.2
2021-04-14,63208.94779906,63523.75486927,64863.0989077,61554.79669042,66.11,63.26,63.26,63.26,63.26,46317.0,46650.0,46659.0,46180.0,63.15
2021-04-15,63015.318279125,63075.19622093,63821.67219266,62208.96436559,66.13,63.48,63.48,63.48,63.48,46881.0,46370.0,46973.0,46370.0,63.42
2021-04-16,61908.626495870005,63258.50517438,63594.72091303,60222.53207871,65.98,63.42,63.42,63.42,63.42,47022.0,46808.0,47097.0,46511.0,63.16
2021-04-17,61466.76411483,61529.92099734,62572.17605057,60361.35217909,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2021-04-18,56943.496217665,60701.88609331,61057.45650886,52829.53592647,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2021-04-19,55944.32421621,56191.5841095,57520.05477733,54368.59365509,66.54,63.47,63.47,63.47,63.47,47084.0,47025.0,47500.0,47000.0,63.33
2021-04-20,55255.099315535,55681.79251074,57062.1502465,53448.04838457,65.34,63.23,63.23,63.23,63.23,47498.0,47111.0,47538.0,46712.0,62.61
2021-04-21,55226.72096177,56471.12771923,56757.97158884,53695.4703347,64.02,62.71,62.71,62.71,62.71,47892.0,47531.0,48035.0,47531.0,61.34
2021-04-22,52997.02136051,53857.10689483,55410.22866494,50583.81405608,65.07,62.68,62.68,62.68,62.68,47426.0,47893.0,47936.0,47355.0,61.45
2021-04-23,49917.72689897,51739.80692966,52120.79164545,47714.66215249,65.75,62.8,62.8,62.8,62.8,47169.0,47534.0,47667.0,47046.0,62.18
2021-04-24,49986.42402751,51143.22627463,51167.56335742,48805.2846976,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2021-04-25,48832.75246961,50052.83164893,50506.01909839,47159.48584083,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2021-04-26,51570.399499160005,49077.79236302,54288.00215537,48852.79684295,65.5,62.62,62.62,62.62,62.62,47117.0,47280.0,47280.0,46939.0,62.02
2021-04-27,54368.07535586,54030.30371848,55416.96405761,53319.18665411,66.25,62.75,62.75,62.75,62.75,46960.0,47090.0,47187.0,46920.0,63.03
2021-04-28,55057.561732455,55036.63741947,56227.20564809,53887.91781682,67.08,62.81,62.81,62.81,62.81,46697.0,46890.0,46890.0,46471.0,63.81
2021-04-29,53766.93629971,54858.09149222,55115.84415438,52418.02844504,68.26,62.9,62.9,62.9,62.9,46400.0,46867.0,46904.0,46138.0,65.0
2021-04-30,55515.16043291,53568.66358369,57900.71998842,53129.6008774,67.73,62.89,62.89,62.89,62.89,46431.0,46306.0,46590.0,46306.0,63.5
2021-05-01,57750.30649311,57714.66485835,58448.33881062,57052.2741756,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2021-05-02,57022.24934294,57825.86281955,57902.59217082,56141.90651506,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2021-05-03,57782.08878794,56620.27262011,58973.30843091,56590.86914497,56.899349411104886,65.03,65.03,65.03,65.03,46963.0,46849.0,47000.0,46618.0,64.46
2021-05-04,55202.801897025,57214.17876121,57214.17876121,53191.42503284,68.91,66.35,66.35,66.35,66.35,46782.0,46890.0,46943.0,46500.0,65.72
2021-05-05,55440.209479995,53252.16476125,57911.36359718,52969.05536281,69.71,66.65,66.65,66.65,66.65,46591.0,46680.0,46692.0,46500.0,65.63
2021-05-06,56872.91036114,57441.30708417,58363.3146181,55382.50610418,68.62,66.01,66.01,66.01,66.01,47536.0,47019.0,47573.0,46980.0,64.73
2021-05-07,56964.240338785,56413.95355125,58606.63396719,55321.84671038,68.73,66.15,66.15,66.15,66.15,47719.0,47540.0,47990.0,47512.0,64.96
2021-05-08,58219.911572605,57352.7659529,59464.61249257,56975.21065264,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2021-05-09,57846.442667265,58877.3886984,59210.88178942,56482.00354511,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2021-05-10,56795.40490224,58250.87253094,59519.35442559,54071.45537889,68.61,66.2,66.2,66.2,66.2,47925.0,47849.0,48083.0,47726.0,64.92
2021-05-11,55740.598689805,55847.24104211,56872.54492059,54608.65245902,68.83,66.32,66.32,66.32,66.32,47625.0,47906.0,47986.0,47351.0,65.31
2021-05-12,53544.94814499,56714.53316738,57939.36241484,49150.53387514,69.62,66.77,66.77,66.77,66.77,47491.0,47555.0,47838.0,47400.0,65.96
2021-05-13,49155.431168954994,49735.43206467,51330.84358607,46980.01875184,67.36,65.42,65.42,65.42,65.42,47452.0,47400.0,47535.0,47251.0,63.82
2021-05-14,50153.34868519,49682.9818555,51438.11908462,48868.57828576,69.24,66.33,66.33,66.33,66.33,47682.0,47399.0,47706.0,47356.0,65.32
2021-05-15,48651.90359948,49855.49465011,50639.66532796,46664.141871,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
