,Price,Open,High,Low
2020-12-16,49.96,49.96,49.96,49.96
2020-12-17,50.08,50.08,50.08,50.08
2020-12-18,50.34,50.34,50.34,50.34
2020-12-19,,,,
2020-12-20,,,,
2020-12-21,49.86,49.86,49.86,49.86
2020-12-22,49.57,49.57,49.57,49.57
2020-12-23,49.81,49.81,49.81,49.81
2020-12-24,49.84,49.84,49.84,49.84
2020-12-25,,,,
2020-12-26,,,,
2020-12-27,,,,
2020-12-28,49.77,49.77,49.77,49.77
2020-12-29,49.78,49.78,49.78,49.78
2020-12-30,49.82,49.82,49.82,49.82
2020-12-31,49.81,49.81,49.81,49.81
2021-01-01,,,,
2021-01-02,,,,
2021-01-03,,,,
2021-01-04,50.61,50.61,50.61,50.61
2021-01-05,52.84,52.84,52.84,52.84
2021-01-06,53.63,53.63,53.63,53.63
2021-01-07,53.78,53.78,53.78,53.78
2021-01-08,55.06,55.06,55.06,55.06
2021-01-09,,,,
2021-01-10,,,,
2021-01-11,54.78,54.78,54.78,54.78
2021-01-12,55.37,55.37,55.37,55.37
2021-01-13,54.96,54.96,54.96,54.96
2021-01-14,55.17,55.17,55.17,55.17
2021-01-15,54.53,54.53,54.53,54.53
2021-01-16,,,,
2021-01-17,,,,
2021-01-18,,,,
2021-01-19,54.89,54.89,54.89,54.89
2021-01-20,54.97,54.97,54.97,54.97
2021-01-21,54.95,54.95,54.95,54.95
2021-01-22,54.76,54.76,54.76,54.76
2021-01-23,,,,
2021-01-24,,,,
2021-01-25,54.87,54.87,54.87,54.87
2021-01-26,54.82,54.82,54.82,54.82
2021-01-27,54.81,54.81,54.81,54.81
2021-01-28,54.76,54.76,54.76,54.76
2021-01-29,54.77,54.77,54.77,54.77
2021-01-30,,,,
2021-01-31,,,,
2021-02-01,55.66,55.66,55.66,55.66
2021-02-02,56.71,56.71,56.71,56.71
2021-02-03,57.69,57.69,57.69,57.69
2021-02-04,57.97,57.97,57.97,57.97
2021-02-05,58.4,58.4,58.4,58.4
2021-02-06,,,,
2021-02-07,,,,
2021-02-08,59.36,59.36,59.36,59.36
2021-02-09,59.63,59.63,59.63,59.63
2021-02-10,59.69,59.69,59.69,59.69
2021-02-11,59.56,59.56,59.56,59.56
2021-02-12,60.23,60.23,60.23,60.23
2021-02-13,,,,
2021-02-14,,,,
2021-02-15,,,,
2021-02-16,60.6,60.6,60.6,60.6
2021-02-17,60.89,60.89,60.89,60.89
2021-02-18,60.59,60.59,60.59,60.59
2021-02-19,60.2,60.2,60.2,60.2
2021-02-20,,,,
2021-02-21,,,,
2021-02-22,60.62,60.62,60.62,60.62
2021-02-23,60.63,60.63,60.63,60.63
2021-02-24,60.81,60.81,60.81,60.81
2021-02-25,60.84,60.84,60.84,60.84
2021-02-26,60.85,60.85,60.85,60.85
2021-02-27,,,,
2021-02-28,,,,
2021-03-01,62.28,62.28,62.28,62.28
2021-03-02,61.33,61.33,61.33,61.33
2021-03-03,62.55,62.55,62.55,62.55
2021-03-04,64.8,64.8,64.8,64.8
2021-03-05,66.89,66.89,66.89,66.89
2021-03-06,,,,
2021-03-07,,,,
2021-03-08,65.84,65.84,65.84,65.84
2021-03-09,65.37,65.37,65.37,65.37
2021-03-10,65.54,65.54,65.54,65.54
2021-03-11,66.65,66.65,66.65,66.65
2021-03-12,66.5,66.5,66.5,66.5
2021-03-13,,,,
2021-03-14,,,,
2021-03-15,66.38,66.38,66.38,66.38
2021-03-16,66.05,66.05,66.05,66.05
2021-03-17,65.77,65.77,65.77,65.77
2021-03-18,63.9,63.9,63.9,63.9
2021-03-19,64.57,64.57,64.57,64.57
2021-03-20,,,,
2021-03-21,,,,
2021-03-22,64.71,64.71,64.71,64.71
2021-03-23,63.72,63.72,63.72,63.72
2021-03-24,64.5,64.5,64.5,64.5
2021-03-25,64.05,64.05,64.05,64.05
2021-03-26,64.43,64.43,64.43,64.43
2021-03-27,,,,
2021-03-28,,,,
2021-03-29,64.42,64.42,64.42,64.42
2021-03-30,64.41,64.41,64.41,64.41
2021-03-31,64.41,64.41,64.41,64.41
2021-04-01,63.27,63.27,63.27,63.27
2021-04-02,,,,
2021-04-03,,,,
2021-04-04,,,,
2021-04-05,60.71,60.71,60.71,60.71
2021-04-06,60.96,60.96,60.96,60.96
2021-04-07,61.46,61.46,61.46,61.46
2021-04-08,61.47,61.47,61.47,61.47
2021-04-09,61.19,61.19,61.19,61.19
2021-04-10,,,,
2021-04-11,,,,
2021-04-12,61.3,61.3,61.3,61.3
2021-04-13,61.53,61.53,61.53,61.53
2021-04-14,63.26,63.26,63.26,63.26
2021-04-15,63.48,63.48,63.48,63.48
2021-04-16,63.42,63.42,63.42,63.42
2021-04-17,,,,
2021-04-18,,,,
2021-04-19,63.47,63.47,63.47,63.47
2021-04-20,63.23,63.23,63.23,63.23
2021-04-21,62.71,62.71,62.71,62.71
2021-04-22,62.68,62.68,62.68,62.68
2021-04-23,62.8,62.8,62.8,62.8
2021-04-24,,,,
2021-04-25,,,,
2021-04-26,62.62,62.62,62.62,62.62
2021-04-27,62.75,62.75,62.75,62.75
2021-04-28,62.81,62.81,62.81,62.81
2021-04-29,62.9,62.9,62.9,62.9
2021-04-30,62.89,62.89,62.89,62.89
2021-05-01,,,,
2021-05-02,,,,
2021-05-03,65.03,65.03,65.03,65.03
2021-05-04,66.35,66.35,66.35,66.35
2021-05-05,66.65,66.65,66.65,66.65
2021-05-06,66.01,66.01,66.01,66.01
2021-05-07,66.15,66.15,66.15,66.15
2021-05-08,,,,
2021-05-09,,,,
2021-05-10,66.2,66.2,66.2,66.2
2021-05-11,66.32,66.32,66.32,66.32
2021-05-12,66.77,66.77,66.77,66.77
2021-05-13,65.42,65.42,65.42,65.42
2021-05-14,66.33,66.33,66.33,66.33
2021-05-15,,,,
2021-05-16,,,,
2021-05-17,66.82,66.82,66.82,66.82
2021-05-18,66.64,66.64,66.64,66.64
2021-05-19,65.92,65.92,65.92,65.92
2021-05-20,65.39,65.39,65.39,65.39
2021-05-21,65.73,65.73,65.73,65.73
2021-05-22,,,,
2021-05-23,,,,
2021-05-24,66.26,66.26,66.26,66.26
2021-05-25,66.3,66.3,66.3,66.3
2021-05-26,66.33,66.33,66.33,66.33
2021-05-27,66.32,66.32,66.32,66.32
2021-05-28,66.28,66.28,66.28,66.28
2021-05-29,,,,
2021-05-30,,,,
2021-05-31,,,,
2021-06-01,68.49,68.49,68.49,68.49
2021-06-02,69.5,69.5,69.5,69.5
2021-06-03,69.47,69.47,69.47,69.47
2021-06-04,70.03,70.03,70.03,70.03
2021-06-05,,,,
2021-06-06,,,,
2021-06-07,69.84,69.84,69.84,69.84
2021-06-08,70.36,70.36,70.36,70.36
2021-06-09,70.34,70.34,70.34,70.34
2021-06-10,70.52,70.52,70.52,70.52
2021-06-11,70.61,70.61,70.61,70.61
2021-06-12,,,,
2021-06-13,,,,
2021-06-14,70.78,70.78,70.78,70.78
2021-06-15,71.39,71.39,71.39,71.39
2021-06-16,71.56,71.56,71.56,71.56
2021-06-17,70.94,70.94,70.94,70.94
2021-06-18,71.07,71.07,71.07,71.07
2021-06-19,,,,
2021-06-20,,,,
2021-06-21,71.48,71.48,71.48,71.48
2021-06-22,71.41,71.41,71.41,71.41
2021-06-23,71.52,71.52,71.52,71.52
2021-06-24,71.6,71.6,71.6,71.6
2021-06-25,71.65,71.65,71.65,71.65
2021-06-26,,,,
2021-06-27,,,,
2021-06-28,71.54,71.54,71.54,71.54
2021-06-29,71.57,71.57,71.57,71.57
2021-06-30,71.57,71.57,71.57,71.57
2021-07-01,73.88,73.88,73.88,73.88
2021-07-02,74.23,74.23,74.23,74.23
2021-07-03,,,,
2021-07-04,,,,
2021-07-05,,,,
2021-07-06,72.93,72.93,72.93,72.93
2021-07-07,72.08,72.08,72.08,72.08
2021-07-08,72.58,72.58,72.58,72.58
2021-07-09,73.72,73.72,73.72,73.72
2021-07-10,,,,
2021-07-11,,,,
2021-07-12,73.54,73.54,73.54,73.54
2021-07-13,74.36,74.36,74.36,74.36
2021-07-14,73.48,73.48,73.48,73.48
2021-07-15,72.83,72.83,72.83,72.83
2021-07-16,72.92,72.92,72.92,72.92
2021-07-17,,,,
2021-07-18,,,,
2021-07-19,71.01,71.01,71.01,71.01
2021-07-20,71.28,71.28,71.28,71.28
2021-07-21,72.28,72.28,72.28,72.28
2021-07-22,72.81,72.81,72.81,72.81
2021-07-23,72.87,72.87,72.87,72.87
2021-07-24,,,,
2021-07-25,,,,
2021-07-26,72.83,72.83,72.83,72.83
2021-07-27,72.81,72.81,72.81,72.81
2021-07-28,72.81,72.81,72.81,72.81
2021-07-29,72.89,72.89,72.89,72.89
2021-07-30,72.9,72.9,72.9,72.9
2021-07-31,,,,
2021-08-01,,,,
2021-08-02,71.37,71.37,71.37,71.37
2021-08-03,70.95,70.95,70.95,70.95
2021-08-04,69.39,69.39,69.39,69.39
2021-08-05,70.22,70.22,70.22,70.22
2021-08-06,69.74,69.74,69.74,69.74
2021-08-07,,,,
2021-08-08,,,,
2021-08-09,68.49,68.49,68.49,68.49
2021-08-10,69.71,69.71,69.71,69.71
2021-08-11,70.42,70.42,70.42,70.42
2021-08-12,70.44,70.44,70.44,70.44
2021-08-13,70.05,70.05,70.05,70.05
2021-08-14,,,,
2021-08-15,,,,
2021-08-16,69.53,69.53,69.53,69.53
2021-08-17,69.33,69.33,69.33,69.33
2021-08-18,68.95,68.95,68.95,68.95
2021-08-19,68.03,68.03,68.03,68.03
2021-08-20,67.6,67.6,67.6,67.6
2021-08-21,,,,
2021-08-22,,,,
2021-08-23,68.76,68.76,68.76,68.76
2021-08-24,69.31,69.31,69.31,69.31
2021-08-25,69.45,69.45,69.45,69.45
2021-08-26,69.24,69.24,69.24,69.24
2021-08-27,69.44,69.44,69.44,69.44
2021-08-28,,,,
2021-08-29,,,,
2021-08-30,69.46,69.46,69.46,69.46
2021-08-31,69.49,69.49,69.49,69.49
2021-09-01,69.92,69.92,69.92,69.92
2021-09-02,71.22,71.22,71.22,71.22
2021-09-03,70.64,70.64,70.64,70.64
2021-09-04,,,,
2021-09-05,,,,
2021-09-06,,,,
2021-09-07,69.71,69.71,69.71,69.71
2021-09-08,70.38,70.38,70.38,70.38
2021-09-09,69.63,69.63,69.63,69.63
2021-09-10,70.7,70.7,70.7,70.7
2021-09-11,,,,
2021-09-12,,,,
2021-09-13,71.11,71.11,71.11,71.11
2021-09-14,71.19,71.19,71.19,71.19
2021-09-15,72.09,72.09,72.09,72.09
2021-09-16,72.07,72.07,72.07,72.07
2021-09-17,71.92,71.92,71.92,71.92
2021-09-18,,,,
2021-09-19,,,,
2021-09-20,71.36,71.36,71.36,71.36
2021-09-21,71.57,71.57,71.57,71.57
2021-09-22,72.14,72.14,72.14,72.14
2021-09-23,72.35,72.35,72.35,72.35
2021-09-24,72.45,72.45,72.45,72.45
2021-09-25,,,,
2021-09-26,,,,
2021-09-27,72.61,72.61,72.61,72.61
2021-09-28,72.63,72.63,72.63,72.63
2021-09-29,72.57,72.57,72.57,72.57
2021-09-30,72.61,72.61,72.61,72.61
2021-10-01,76.77,76.77,76.77,76.77
2021-10-02,,,,
2021-10-03,,,,
2021-10-04,78.52,78.52,78.52,78.52
2021-10-05,79.71,79.71,79.71,79.71
2021-10-06,78.69,78.69,78.69,78.69
2021-10-07,79.45,79.45,79.45,79.45
2021-10-08,79.76,79.76,79.76,79.76
2021-10-09,,,,
2021-10-10,,,,
2021-10-11,80.68,80.68,80.68,80.68
2021-10-12,80.58,80.58,80.58,80.58
2021-10-13,80.45,80.45,80.45,80.45
2021-10-14,80.95,80.95,80.95,80.95
2021-10-15,81.51,81.51,81.51,81.51
2021-10-16,,,,
2021-10-17,,,,
2021-10-18,81.31,81.31,81.31,81.31
2021-10-19,81.61,81.61,81.61,81.61
2021-10-20,81.81,81.81,81.81,81.81
2021-10-21,81.44,81.44,81.44,81.44
2021-10-22,81.61,81.61,81.61,81.61
2021-10-23,,,,
2021-10-24,,,,
2021-10-25,81.73,81.73,81.73,81.73
2021-10-26,81.82,81.82,81.82,81.82
2021-10-27,81.6,81.6,81.6,81.6
2021-10-28,81.55,81.55,81.55,81.55
2021-10-29,81.58,81.58,81.58,81.58
2021-10-30,,,,
2021-10-31,,,,
2021-11-01,82.38,82.38,82.38,82.38
2021-11-02,82.54,82.54,82.54,82.54
2021-11-03,80.16,80.16,80.16,80.16
2021-11-04,78.95,78.95,78.95,78.95
2021-11-05,80.94,80.94,80.94,80.94
2021-11-06,,,,
2021-11-07,,,,
2021-11-08,81.62,81.62,81.62,81.62
2021-11-09,82.58,82.58,82.58,82.58
2021-11-10,81.27,81.27,81.27,81.27
2021-11-11,81.67,81.67,81.67,81.67
2021-11-12,81.48,81.48,81.48,81.48
2021-11-13,,,,
2021-11-14,,,,
2021-11-15,81.41,81.41,81.41,81.41
2021-11-16,81.67,81.67,81.67,81.67
2021-11-17,80.76,80.76,80.76,80.76
2021-11-18,81.11,81.11,81.11,81.11
2021-11-19,80.33,80.33,80.33,80.33
2021-11-20,,,,
2021-11-21,,,,
2021-11-22,80.55,80.55,80.55,80.55
2021-11-23,81.22,81.22,81.22,81.22
2021-11-24,81.2,81.2,81.2,81.2
2021-11-25,,,,
2021-11-26,80.08,80.08,80.08,80.08
2021-11-27,,,,
2021-11-28,,,,
2021-11-29,80.31,80.31,80.31,80.31
2021-11-30,80.28,80.28,80.28,80.28
2021-12-01,67.73,67.73,67.73,67.73
2021-12-02,68.62,68.62,68.62,68.62
2021-12-03,68.91,68.91,68.91,68.91
2021-12-04,,,,
2021-12-05,,,,
2021-12-06,71.65,71.65,71.65,71.65
2021-12-07,73.54,73.54,73.54,73.54
2021-12-08,73.69,73.69,73.69,73.69
2021-12-09,72.72,72.72,72.72,72.72
2021-12-10,73.19,73.19,73.19,73.19
2021-12-11,,,,
2021-12-12,,,,
2021-12-13,72.71,72.71,72.71,72.71
2021-12-14,72.22,72.22,72.22,72.22
2021-12-15,72.38,72.38,72.38,72.38
2021-12-16,73.02,73.02,73.02,73.02
2021-12-17,72.43,72.43,72.43,72.43
2021-12-18,,,,
2021-12-19,,,,
2021-12-20,71.65,71.66,71.66,71.66
2021-12-21,72.42,72.42,72.42,72.42
2021-12-22,72.71,72.71,72.71,72.71
2021-12-23,72.99,72.99,72.99,72.99
2021-12-24,,,,
2021-12-25,,,,
2021-12-26,,,,
2021-12-27,73.2,73.2,73.2,73.2
2021-12-28,73.16,73.16,73.16,73.16
2021-12-29,73.21,73.21,73.21,73.21
2021-12-30,73.2,73.2,73.2,73.2
2021-12-31,73.19,73.19,73.19,73.19
